,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2018/1/18 16:00,6.9,9.4,0.31,4.6,26,61,0,8849,69,88,59,14,7,9.6,0.31,3.7
2018/1/18 20:00,7,9.6,0.31,3.7,26,61,0,8849,69,88,59,14,7,9.5,0.37,3.6
2018/1/19 0:00,7,9.5,0.37,3.6,26,55,0,8877,72,23,78,18,7.1,9.4,0.34,5.1
2018/1/19 4:00,7.1,9.4,0.34,5.1,26,55,0,8877,72,23,78,18,7.1,9.6,0.27,3.8
2018/1/19 8:00,7.1,9.6,0.27,3.8,26,55,0,8877,72,23,78,18,7,9.8,0.24,3.6
2018/1/19 12:00,7,9.8,0.24,3.6,26,55,0,8877,72,23,78,18,7,9.9,0.24,3.2
2018/1/19 16:00,7,9.9,0.24,3.2,26,55,0,8877,72,23,78,18,7,9.8,0.24,3.3
2018/1/19 20:00,7,9.8,0.24,3.3,26,55,0,8877,72,23,78,18,7,9.8,0.24,3.2
2018/1/20 0:00,7,9.8,0.24,3.2,26,85,1,8885,85,37,72,19,6.9,9.6,0.34,5.1
2018/1/20 4:00,6.9,9.6,0.34,5.1,26,85,1,8885,85,37,72,19,7.1,9.3,0.43,5.1
2018/1/20 8:00,7.1,9.3,0.43,5.1,26,85,1,8885,85,37,72,19,7.1,9.5,0.37,6
2018/1/20 12:00,7.1,9.5,0.37,6,26,85,1,8885,85,37,72,19,7,9.5,0.32,4.7
2018/1/20 16:00,7,9.5,0.32,4.7,26,85,1,8885,85,37,72,19,7,9.7,0.42,3.5
2018/1/20 20:00,7,9.7,0.42,3.5,26,85,1,8885,85,37,72,19,7.2,9.7,0.33,3.1
2018/1/21 0:00,7.2,9.7,0.33,3.1,26,60,55,8870,100,0,45,9,7.2,9.2,0.44,5.9
2018/1/21 4:00,7.2,9.2,0.44,5.9,26,60,55,8870,100,0,45,9,7.1,9.1,0.44,6.6
2018/1/21 8:00,7.1,9.1,0.44,6.6,26,60,55,8870,100,0,45,9,7.1,9.3,0.56,6.2
2018/1/21 12:00,7.1,9.3,0.56,6.2,26,60,55,8870,100,0,45,9,7.1,9.3,0.4,4.6
2018/1/21 16:00,7.1,9.3,0.4,4.6,26,60,55,8870,100,0,45,9,7.1,9.5,0.37,3.8
2018/1/21 20:00,7.1,9.5,0.37,3.8,26,60,55,8870,100,0,45,9,7,9.5,0.33,3.1
2018/1/22 0:00,7,9.5,0.33,3.1,26,53,140,8849,100,0,40,14,6.9,9.3,0.45,5.3
2018/1/22 4:00,6.9,9.3,0.45,5.3,26,53,140,8849,100,0,40,14,6.8,9,0.55,6.5
2018/1/22 8:00,6.8,9,0.55,6.5,26,53,140,8849,100,0,40,14,6.8,9.1,0.52,6.2
2018/1/22 12:00,6.8,9.1,0.52,6.2,26,53,140,8849,100,0,40,14,6.7,9.3,0.41,4.6
2018/1/22 16:00,6.7,9.3,0.41,4.6,26,53,140,8849,100,0,40,14,7,9.4,0.34,3.7
2018/1/22 20:00,7,9.4,0.34,3.7,26,53,140,8849,100,0,40,14,7,9.4,0.33,3.2
2018/1/23 0:00,7,9.4,0.33,3.2,26,71,4,8851,89,81,28,15,7,9.1,0.41,4.9
2018/1/23 4:00,7,9.1,0.41,4.9,26,71,4,8851,89,81,28,15,7,9,0.45,5.8
2018/1/23 8:00,7,9,0.45,5.8,26,71,4,8851,89,81,28,15,6.8,8.9,0.49,6.1
2018/1/23 12:00,6.8,8.9,0.49,6.1,26,71,4,8851,89,81,28,15,7,9,0.44,5.4
2018/1/23 16:00,7,9,0.44,5.4,26,71,4,8851,89,81,28,15,7,9.1,0.42,4.3
2018/1/23 20:00,7,9.1,0.42,4.3,26,71,4,8851,89,81,28,15,7,9.3,0.36,3.7
2018/1/24 0:00,7,9.3,0.36,3.7,26,31,0,8855,100,12,4,26,7,9.3,0.37,3.5
2018/1/24 4:00,7,9.3,0.37,3.5,26,31,0,8855,100,12,4,26,7,9.4,0.31,3.2
2018/1/24 8:00,7,9.4,0.31,3.2,26,31,0,8855,100,12,4,26,7,9.4,0.31,3
2018/1/24 12:00,7,9.4,0.31,3,26,31,0,8855,100,12,4,26,7,9.6,0.31,2.8
2018/1/24 16:00,7,9.6,0.31,2.8,26,31,0,8855,100,12,4,26,7,9.6,0.28,2.7
2018/1/24 20:00,7,9.6,0.28,2.7,26,31,0,8855,100,12,4,26,7,9.7,0.29,2.7
2018/1/25 0:00,7,9.7,0.29,2.7,26,17,18,8848,100,0,3,31,6.9,9.8,0.32,2.7
2018/1/25 4:00,6.9,9.8,0.32,2.7,26,17,18,8848,100,0,3,31,7.1,9.8,0.29,2.8
2018/1/25 8:00,7.1,9.8,0.29,2.8,26,17,18,8848,100,0,3,31,7.2,9.9,0.29,2.8
2018/1/25 12:00,7.2,9.9,0.29,2.8,26,17,18,8848,100,0,3,31,7.2,10,0.31,2.7
2018/1/25 16:00,7.2,10,0.31,2.7,26,17,18,8848,100,0,3,31,7.2,10,0.31,2.7
2018/1/25 20:00,7.2,10,0.31,2.7,26,17,18,8848,100,0,3,31,7.2,10,0.31,2.7
2018/1/26 0:00,7.2,10,0.31,2.7,26,-8,77,8845,100,0,-56,48,7.2,10.2,0.33,2.8
2018/1/26 4:00,7.2,10.2,0.33,2.8,26,-8,77,8845,100,0,-56,48,7.2,10.2,0.33,2.8
2018/1/26 8:00,7.2,10.2,0.33,2.8,26,-8,77,8845,100,0,-56,48,7.2,10.2,0.33,2.8
2018/1/26 12:00,7.2,10.2,0.33,2.8,26,-8,77,8845,100,0,-56,48,7.1,10.6,0.32,2.8
2018/1/26 16:00,7.1,10.6,0.32,2.8,26,-8,77,8845,100,0,-56,48,7.2,10.6,0.33,2.6
2018/1/26 20:00,7.2,10.6,0.33,2.6,26,-8,77,8845,100,0,-56,48,7.4,10.5,0.46,2.3
2018/1/27 0:00,7.4,10.5,0.46,2.3,26,-3,53,8891,100,0,-68,10,7.3,11.1,0.49,2.3
2018/1/27 4:00,7.3,11.1,0.49,2.3,26,-3,53,8891,100,0,-68,10,7.4,11.1,0.49,2.3
2018/1/27 8:00,7.4,11.1,0.49,2.3,26,-3,53,8891,100,0,-68,10,7.5,11,0.49,2.2
2018/1/27 12:00,7.5,11,0.49,2.2,26,-3,53,8891,100,0,-68,10,7.4,11.1,0.5,2.2
2018/1/27 16:00,7.4,11.1,0.5,2.2,26,-3,53,8891,100,0,-68,10,7.3,11.2,0.5,2.1
2018/1/27 20:00,7.3,11.2,0.5,2.1,26,-3,53,8891,100,0,-68,10,7.3,11.2,0.51,2.1
2018/1/28 0:00,7.3,11.2,0.51,2.1,26,0,126,8855,100,0,-53,5,7.4,11,0.44,2.1
2018/1/28 4:00,7.4,11,0.44,2.1,26,0,126,8855,100,0,-53,5,7.3,11.3,0.49,2.1
2018/1/28 8:00,7.3,11.3,0.49,2.1,26,0,126,8855,100,0,-53,5,7.3,11.4,0.5,2.1
2018/1/28 12:00,7.3,11.4,0.5,2.1,26,0,126,8855,100,0,-53,5,7.2,11,0.53,2.1
2018/1/28 16:00,7.2,11,0.53,2.1,26,0,126,8855,100,0,-53,5,7.2,11.3,0.54,2
2018/1/28 20:00,7.2,11.3,0.54,2,26,0,126,8855,100,0,-53,5,7.2,11,0.53,2.1
2018/1/29 0:00,7.2,11,0.53,2.1,26,0,55,8874,100,0,-80,15,7.2,11.1,0.52,2.1
2018/1/29 4:00,7.2,11.1,0.52,2.1,26,0,55,8874,100,0,-80,15,7.2,11.3,0.52,1.9
2018/1/29 8:00,7.2,11.3,0.52,1.9,26,0,55,8874,100,0,-80,15,7,11.3,0.53,1.9
2018/1/29 12:00,7,11.3,0.53,1.9,26,0,55,8874,100,0,-80,15,7.1,11.3,0.53,2
2018/1/29 16:00,7.1,11.3,0.53,2,26,0,55,8874,100,0,-80,15,7.3,11.2,0.52,1.9
2018/1/29 20:00,7.3,11.2,0.52,1.9,26,0,55,8874,100,0,-80,15,7.3,11.2,0.51,2.1
2018/1/30 0:00,7.3,11.2,0.51,2.1,26,0,0,8901,99,70,-86,10,7.3,11.3,0.5,1.9
2018/1/30 4:00,7.3,11.3,0.5,1.9,26,0,0,8901,99,70,-86,10,7.3,11.1,0.53,2
2018/1/30 8:00,7.3,11.1,0.53,2,26,0,0,8901,99,70,-86,10,7.4,11.3,0.51,2.1
2018/1/30 12:00,7.4,11.3,0.51,2.1,26,0,0,8901,99,70,-86,10,7.4,11.3,0.5,2
2018/1/30 16:00,7.4,11.3,0.5,2,26,0,0,8901,99,70,-86,10,7.4,11.3,0.52,1.9
2018/1/30 20:00,7.4,11.3,0.52,1.9,26,0,0,8901,99,70,-86,10,7.3,11.3,0.51,2
2018/1/31 0:00,7.3,11.3,0.51,2,26,-3,0,8887,59,89,-51,7,7.3,11.3,0.49,1.9
2018/1/31 4:00,7.3,11.3,0.49,1.9,26,-3,0,8887,59,89,-51,7,7.2,11.2,0.52,2
2018/1/31 8:00,7.2,11.2,0.52,2,26,-3,0,8887,59,89,-51,7,7.3,11.2,0.53,2
2018/1/31 12:00,7.3,11.2,0.53,2,26,-3,0,8887,59,89,-51,7,7.2,11.1,0.53,2
2018/1/31 16:00,7.2,11.1,0.53,2,26,-3,0,8887,59,89,-51,7,7.3,11,0.54,2.1
2018/1/31 20:00,7.3,11,0.54,2.1,26,-3,0,8887,59,89,-51,7,7.2,11,0.53,1.9
2018/2/1 0:00,7.2,11,0.53,1.9,26,-1,0,8910,89,30,-60,14,7.3,11.1,0.52,2
2018/2/1 4:00,7.3,11.1,0.52,2,26,-1,0,8910,89,30,-60,14,7.2,10.6,0.66,4.4
2018/2/1 8:00,7.2,10.6,0.66,4.4,26,-1,0,8910,89,30,-60,14,7.4,10.6,0.64,4.3
2018/2/1 12:00,7.4,10.6,0.64,4.3,26,-1,0,8910,89,30,-60,14,7.2,10.9,0.56,3
2018/2/1 16:00,7.2,10.9,0.56,3,26,-1,0,8910,89,30,-60,14,7.2,10.9,0.56,2.4
2018/2/1 20:00,7.2,10.9,0.56,2.4,26,-1,0,8910,89,30,-60,14,7.2,10.9,0.55,2.4
2018/2/2 0:00,7.2,10.9,0.55,2.4,26,-3,0,8904,71,88,-47,17,7.3,10.9,0.57,2.6
2018/2/2 4:00,7.3,10.9,0.57,2.6,26,-3,0,8904,71,88,-47,17,7.1,10.6,0.7,5.2
2018/2/2 8:00,7.1,10.6,0.7,5.2,26,-3,0,8904,71,88,-47,17,7.2,10.4,0.69,5
2018/2/2 12:00,7.2,10.4,0.69,5,26,-3,0,8904,71,88,-47,17,7.7,10.4,0.67,3.6
2018/2/2 16:00,7.7,10.4,0.67,3.6,26,-3,0,8904,71,88,-47,17,7.7,10.4,0.67,3.6
2018/2/2 20:00,7.7,10.4,0.67,3.6,26,-3,0,8904,71,88,-47,17,7.7,10.4,0.67,3.6
2018/2/3 0:00,7.7,10.4,0.67,3.6,26,-1,0,8940,79,46,-40,39,7.7,10.4,0.67,3.6
2018/2/3 4:00,7.7,10.4,0.67,3.6,26,-1,0,8940,79,46,-40,39,7.7,10.4,0.67,3.6
2018/2/3 8:00,7.7,10.4,0.67,3.6,26,-1,0,8940,79,46,-40,39,7.7,10.4,0.67,3.6
2018/2/3 12:00,7.7,10.4,0.67,3.6,26,-1,0,8940,79,46,-40,39,7.2,10.4,0.66,4.7
2018/2/3 16:00,7.2,10.4,0.66,4.7,26,-1,0,8940,79,46,-40,39,7.2,10.4,0.66,4.7
2018/2/3 20:00,7.2,10.4,0.66,4.7,26,-1,0,8940,79,46,-40,39,7.2,10.4,0.66,4.7
2018/2/4 0:00,7.2,10.4,0.66,4.7,26,-2,0,8945,64,85,-83,65,7.2,10.4,0.66,4.7
2018/2/4 4:00,7.2,10.4,0.66,4.7,26,-2,0,8945,64,85,-83,65,7.2,10.4,0.66,4.7
2018/2/4 8:00,7.2,10.4,0.66,4.7,26,-2,0,8945,64,85,-83,65,7.2,10.4,0.66,4.7
2018/2/4 12:00,7.2,10.4,0.66,4.7,26,-2,0,8945,64,85,-83,65,7.3,10.9,0.61,2.4
2018/2/4 16:00,7.3,10.9,0.61,2.4,26,-2,0,8945,64,85,-83,65,7.4,10.9,0.6,2.3
2018/2/4 20:00,7.4,10.9,0.6,2.3,26,-2,0,8945,64,85,-83,65,7.4,10.9,0.59,2.3
2018/2/5 0:00,7.4,10.9,0.59,2.3,26,-3,0,8936,40,84,-77,60,7.3,11,0.66,3.1
2018/2/5 4:00,7.3,11,0.66,3.1,26,-3,0,8936,40,84,-77,60,7.3,10.9,0.71,3.7
2018/2/5 8:00,7.3,10.9,0.71,3.7,26,-3,0,8936,40,84,-77,60,7.3,10.8,0.71,4.3
2018/2/5 12:00,7.3,10.8,0.71,4.3,26,-3,0,8936,40,84,-77,60,7.3,10.9,0.71,3.7
2018/2/5 16:00,7.3,10.9,0.71,3.7,26,-3,0,8936,40,84,-77,60,7.3,11.1,0.67,3.3
2018/2/5 20:00,7.3,11.1,0.67,3.3,26,-3,0,8936,40,84,-77,60,7.2,11.2,0.65,3.1
2018/2/6 0:00,7.2,11.2,0.65,3.1,26,-4,0,8937,48,90,-60,26,7.3,11.1,0.63,2.7
2018/2/6 4:00,7.3,11.1,0.63,2.7,26,-4,0,8937,48,90,-60,26,7.3,10.9,0.77,4.3
2018/2/6 8:00,7.3,10.9,0.77,4.3,26,-4,0,8937,48,90,-60,26,7.3,10.7,0.77,4.6
2018/2/6 12:00,7.3,10.7,0.77,4.6,26,-4,0,8937,48,90,-60,26,7,10.7,0.74,4.1
2018/2/6 16:00,7,10.7,0.74,4.1,26,-4,0,8937,48,90,-60,26,7.3,10.8,0.67,3.5
2018/2/6 20:00,7.3,10.8,0.67,3.5,26,-4,0,8937,48,90,-60,26,7.2,10.8,0.66,3.1
2018/2/7 0:00,7.2,10.8,0.66,3.1,26,-3,0,8908,50,90,-34,21,6.8,10.9,0.64,2.9
2018/2/7 4:00,6.8,10.9,0.64,2.9,26,-3,0,8908,50,90,-34,21,7.2,10.9,0.62,2.6
2018/2/7 8:00,7.2,10.9,0.62,2.6,26,-3,0,8908,50,90,-34,21,6.9,10.8,0.61,2.6
2018/2/7 12:00,6.9,10.8,0.61,2.6,26,-3,0,8908,50,90,-34,21,7.3,10.8,0.6,2.4
2018/2/7 16:00,7.3,10.8,0.6,2.4,26,-3,0,8908,50,90,-34,21,7.4,10.7,0.61,2.3
2018/2/7 20:00,7.4,10.7,0.61,2.3,26,-3,0,8908,50,90,-34,21,7.3,10.8,0.6,2.3
2018/2/8 0:00,7.3,10.8,0.6,2.3,26,-1,0,8888,40,24,-1,21,7.4,10.8,0.59,2.2
2018/2/8 4:00,7.4,10.8,0.59,2.2,26,-1,0,8888,40,24,-1,21,7.4,10.8,0.59,2.2
2018/2/8 8:00,7.4,10.8,0.59,2.2,26,-1,0,8888,40,24,-1,21,7.3,10.8,0.56,2.2
2018/2/8 12:00,7.3,10.8,0.56,2.2,26,-1,0,8888,40,24,-1,21,7.3,10.7,0.57,2.2
2018/2/8 16:00,7.3,10.7,0.57,2.2,26,-1,0,8888,40,24,-1,21,7.3,10.7,0.56,2.3
2018/2/8 20:00,7.3,10.7,0.56,2.3,26,-1,0,8888,40,24,-1,21,7.3,10.6,0.57,2.2
2018/2/9 0:00,7.3,10.6,0.57,2.2,26,-1,0,8866,40,86,6,32,7.3,10.6,0.54,2.2
2018/2/9 4:00,7.3,10.6,0.54,2.2,26,-1,0,8866,40,86,6,32,7.3,10.6,0.53,2.2
2018/2/9 8:00,7.3,10.6,0.53,2.2,26,-1,0,8866,40,86,6,32,7.3,10.6,0.53,2
2018/2/9 12:00,7.3,10.6,0.53,2,26,-1,0,8866,40,86,6,32,7.3,10.6,0.54,2.1
2018/2/9 16:00,7.3,10.6,0.54,2.1,26,-1,0,8866,40,86,6,32,7.3,10.7,0.6,2.3
2018/2/9 20:00,7.3,10.7,0.6,2.3,26,-1,0,8866,40,86,6,32,7.3,10.6,0.54,2.4
2018/2/10 0:00,7.3,10.6,0.54,2.4,26,-1,2,8843,50,0,37,23,7.3,10.6,0.54,2.1
2018/2/10 4:00,7.3,10.6,0.54,2.1,26,-1,2,8843,50,0,37,23,7.3,10.6,0.54,2.2
2018/2/10 8:00,7.3,10.6,0.54,2.2,26,-1,2,8843,50,0,37,23,7.3,10.5,0.56,2.2
2018/2/10 12:00,7.3,10.5,0.56,2.2,26,-1,2,8843,50,0,37,23,7.2,10.5,0.55,2.2
2018/2/10 16:00,7.2,10.5,0.55,2.2,26,-1,2,8843,50,0,37,23,7.2,10.5,0.55,2.1
2018/2/10 20:00,7.2,10.5,0.55,2.1,26,-1,2,8843,50,0,37,23,7.2,10.6,0.54,2.2
2018/2/11 0:00,7.2,10.6,0.54,2.2,26,-1,54,8890,87,0,-11,69,7.2,10.5,0.54,2.2
2018/2/11 4:00,7.2,10.5,0.54,2.2,26,-1,54,8890,87,0,-11,69,7.3,10.5,0.56,2.2
2018/2/11 8:00,7.3,10.5,0.56,2.2,26,-1,54,8890,87,0,-11,69,7.3,10.5,0.55,2.2
2018/2/11 12:00,7.3,10.5,0.55,2.2,26,-1,54,8890,87,0,-11,69,7.3,10.5,0.57,2.1
2018/2/11 16:00,7.3,10.5,0.57,2.1,26,-1,54,8890,87,0,-11,69,7.4,10.5,0.54,2.2
2018/2/11 20:00,7.4,10.5,0.54,2.2,26,-1,54,8890,87,0,-11,69,7.4,10.5,0.56,2.2
2018/2/12 0:00,7.4,10.5,0.56,2.2,26,-1,0,8929,55,83,-11,43,7.4,10.4,0.55,2.3
2018/2/12 4:00,7.4,10.4,0.55,2.3,26,-1,0,8929,55,83,-11,43,7.4,10.5,0.53,2.2
2018/2/12 8:00,7.4,10.5,0.53,2.2,26,-1,0,8929,55,83,-11,43,7.3,10.5,0.52,2.1
2018/2/12 12:00,7.3,10.5,0.52,2.1,26,-1,0,8929,55,83,-11,43,7.3,10.3,0.54,2.1
2018/2/12 16:00,7.3,10.3,0.54,2.1,26,-1,0,8929,55,83,-11,43,7.1,10.3,0.61,2
2018/2/12 20:00,7.1,10.3,0.61,2,26,-1,0,8929,55,83,-11,43,7.2,10.3,0.53,2.1
2018/2/13 0:00,7.2,10.3,0.53,2.1,26,-2,0,8946,52,94,0,34,7.2,10.3,0.52,2.1
2018/2/13 4:00,7.2,10.3,0.52,2.1,26,-2,0,8946,52,94,0,34,7.2,10.4,0.51,2.1
2018/2/13 8:00,7.2,10.4,0.51,2.1,26,-2,0,8946,52,94,0,34,7.2,10.3,0.5,2.2
2018/2/13 12:00,7.2,10.3,0.5,2.2,26,-2,0,8946,52,94,0,34,7.2,10.3,0.51,2.1
2018/2/13 16:00,7.2,10.3,0.51,2.1,26,-2,0,8946,52,94,0,34,7.2,10.3,0.49,2.1
2018/2/13 20:00,7.2,10.3,0.49,2.1,26,-2,0,8946,52,94,0,34,7.2,10.3,0.48,2.1
2018/2/14 0:00,7.2,10.3,0.48,2.1,26,36,0,8897,27,93,46,25,7.2,10.3,0.5,2.1
2018/2/14 4:00,7.2,10.3,0.5,2.1,26,36,0,8897,27,93,46,25,7.2,10.3,0.5,2.1
2018/2/14 8:00,7.2,10.3,0.5,2.1,26,36,0,8897,27,93,46,25,7.2,10.2,0.49,2.1
2018/2/14 12:00,7.2,10.2,0.49,2.1,26,36,0,8897,27,93,46,25,7.2,10.2,0.49,2.1
2018/2/14 16:00,7.2,10.2,0.49,2.1,26,36,0,8897,27,93,46,25,7.2,10.2,0.49,2.1
2018/2/14 20:00,7.2,10.2,0.49,2.1,26,36,0,8897,27,93,46,25,7.2,10.2,0.49,2.1
2018/2/15 0:00,7.2,10.2,0.49,2.1,26,66,0,8840,53,2,94,57,7.1,10.1,0.5,2.1
2018/2/15 4:00,7.1,10.1,0.5,2.1,26,66,0,8840,53,2,94,57,7.1,10,0.5,2
2018/2/15 8:00,7.1,10,0.5,2,26,66,0,8840,53,2,94,57,7.1,10,0.54,2.1
2018/2/15 12:00,7.1,10,0.54,2.1,26,66,0,8840,53,2,94,57,7.1,10,0.54,2.1
2018/2/15 16:00,7.1,10,0.54,2.1,26,66,0,8840,53,2,94,57,7.1,10,0.54,2.1
2018/2/15 20:00,7.1,10,0.54,2.1,26,66,0,8840,53,2,94,57,7.1,10,0.54,2.1
2018/2/16 0:00,7.1,10,0.54,2.1,26,70,7,8848,88,0,82,20,7.1,10,0.54,2.1
2018/2/16 4:00,7.1,10,0.54,2.1,26,70,7,8848,88,0,82,20,7.1,10,0.54,2.1
2018/2/16 8:00,7.1,10,0.54,2.1,26,70,7,8848,88,0,82,20,7.1,9.8,0.5,2.2
2018/2/16 12:00,7.1,9.8,0.5,2.2,26,70,7,8848,88,0,82,20,7.2,9.8,0.51,2.2
2018/2/16 16:00,7.2,9.8,0.51,2.2,26,70,7,8848,88,0,82,20,7.1,9.9,0.51,2.1
2018/2/16 20:00,7.1,9.9,0.51,2.1,26,70,7,8848,88,0,82,20,7.1,9.9,0.51,2.2
2018/2/17 0:00,7.1,9.9,0.51,2.2,26,82,15,8858,95,52,57,20,7.2,9.9,0.5,2.1
2018/2/17 4:00,7.2,9.9,0.5,2.1,26,82,15,8858,95,52,57,20,7.2,9.8,0.5,2.1
2018/2/17 8:00,7.2,9.8,0.5,2.1,26,82,15,8858,95,52,57,20,7.1,9.8,0.48,2.1
2018/2/17 12:00,7.1,9.8,0.48,2.1,26,82,15,8858,95,52,57,20,7.1,9.7,0.49,2.2
2018/2/17 16:00,7.1,9.7,0.49,2.2,26,82,15,8858,95,52,57,20,7.1,9.8,0.48,2.1
2018/2/17 20:00,7.1,9.8,0.48,2.1,26,82,15,8858,95,52,57,20,7,9.7,0.47,2.1
2018/2/18 0:00,7,9.7,0.47,2.1,26,81,0,8854,62,96,88,49,7.1,9.5,0.46,2.1
2018/2/18 4:00,7.1,9.5,0.46,2.1,26,81,0,8854,62,96,88,49,7.1,9.6,0.48,2.1
2018/2/18 8:00,7.1,9.6,0.48,2.1,26,81,0,8854,62,96,88,49,7,9.6,0.46,2.1
2018/2/18 12:00,7,9.6,0.46,2.1,26,81,0,8854,62,96,88,49,7.1,9.7,0.47,2
2018/2/18 16:00,7.1,9.7,0.47,2,26,81,0,8854,62,96,88,49,7,9.7,0.47,2.2
2018/2/18 20:00,7,9.7,0.47,2.2,26,81,0,8854,62,96,88,49,7,9.6,0.45,2.1
2018/2/19 0:00,7,9.6,0.45,2.1,26,100,0,8848,96,0,98,44,7,9.5,0.45,2.2
2018/2/19 4:00,7,9.5,0.45,2.2,26,100,0,8848,96,0,98,44,7.1,9.6,0.46,2.2
2018/2/19 8:00,7.1,9.6,0.46,2.2,26,100,0,8848,96,0,98,44,7.1,9.6,0.46,2.2
2018/2/19 12:00,7.1,9.6,0.46,2.2,26,100,0,8848,96,0,98,44,7.1,9.6,0.46,2.2
2018/2/19 16:00,7.1,9.6,0.46,2.2,26,100,0,8848,96,0,98,44,7.1,9.5,0.47,2.2
2018/2/19 20:00,7.1,9.5,0.47,2.2,26,100,0,8848,96,0,98,44,7.1,9.7,0.48,2.1
2018/2/20 0:00,7.1,9.7,0.48,2.1,26,52,39,8857,100,0,38,24,7.1,9.6,0.48,2.1
2018/2/20 4:00,7.1,9.6,0.48,2.1,26,52,39,8857,100,0,38,24,7.1,9.7,0.47,2.2
2018/2/20 8:00,7.1,9.7,0.47,2.2,26,52,39,8857,100,0,38,24,7.1,9.6,0.46,2.1
2018/2/20 12:00,7.1,9.6,0.46,2.1,26,52,39,8857,100,0,38,24,7.1,9.6,0.48,2.1
2018/2/20 16:00,7.1,9.6,0.48,2.1,26,52,39,8857,100,0,38,24,7.1,9.6,0.47,2.1
2018/2/20 20:00,7.1,9.6,0.47,2.1,26,52,39,8857,100,0,38,24,7.1,9.6,0.47,2.1
2018/2/21 0:00,7.1,9.6,0.47,2.1,26,30,128,8849,100,0,20,24,7.1,9.6,0.47,2
2018/2/21 4:00,7.1,9.6,0.47,2,26,30,128,8849,100,0,20,24,7.1,9.6,0.47,2
2018/2/21 8:00,7.1,9.6,0.47,2,26,30,128,8849,100,0,20,24,7.1,9.6,0.47,2.1
2018/2/21 12:00,7.1,9.6,0.47,2.1,26,30,128,8849,100,0,20,24,7.1,9.2,0.46,2
2018/2/21 16:00,7.1,9.2,0.46,2,26,30,128,8849,100,0,20,24,7.1,9.7,0.46,2.1
2018/2/21 20:00,7.1,9.7,0.46,2.1,26,30,128,8849,100,0,20,24,7.1,9.5,0.46,2.1
2018/2/22 0:00,7.1,9.5,0.46,2.1,26,5,31,8873,100,0,-3,42,7.1,9.7,0.47,2
2018/2/22 4:00,7.1,9.7,0.47,2,26,5,31,8873,100,0,-3,42,7.2,9.7,0.49,2
2018/2/22 8:00,7.2,9.7,0.49,2,26,5,31,8873,100,0,-3,42,7.2,9.8,0.39,2.1
2018/2/22 12:00,7.2,9.8,0.39,2.1,26,5,31,8873,100,0,-3,42,7.1,9.7,0.46,2
2018/2/22 16:00,7.1,9.7,0.46,2,26,5,31,8873,100,0,-3,42,7.1,9.8,0.47,2
2018/2/22 20:00,7.1,9.8,0.47,2,26,5,31,8873,100,0,-3,42,7.2,9.8,0.44,2.1
2018/2/23 0:00,7.2,9.8,0.44,2.1,26,32,0,8889,76,33,11,33,7.1,9.9,0.43,2
2018/2/23 4:00,7.1,9.9,0.43,2,26,32,0,8889,76,33,11,33,7.1,9.9,0.44,2
2018/2/23 8:00,7.1,9.9,0.44,2,26,32,0,8889,76,33,11,33,7.2,9.7,0.4,1.9
2018/2/23 12:00,7.2,9.7,0.4,1.9,26,32,0,8889,76,33,11,33,7.1,9.8,0.42,2
2018/2/23 16:00,7.1,9.8,0.42,2,26,32,0,8889,76,33,11,33,7.1,9.7,0.42,2
2018/2/23 20:00,7.1,9.7,0.42,2,26,32,0,8889,76,33,11,33,7,9.7,0.4,2
2018/2/24 0:00,7,9.7,0.4,2,26,63,0,8873,23,89,66,42,7.2,9.7,0.39,2.1
2018/2/24 4:00,7.2,9.7,0.39,2.1,26,63,0,8873,23,89,66,42,7.2,9.7,0.4,2
2018/2/24 8:00,7.2,9.7,0.4,2,26,63,0,8873,23,89,66,42,7.2,9.6,0.4,2
2018/2/24 12:00,7.2,9.6,0.4,2,26,63,0,8873,23,89,66,42,7.2,9.5,0.4,2
2018/2/24 16:00,7.2,9.5,0.4,2,26,63,0,8873,23,89,66,42,7.2,9.6,0.4,2.1
2018/2/24 20:00,7.2,9.6,0.4,2.1,26,63,0,8873,23,89,66,42,7.2,9.5,0.39,2
2018/2/25 0:00,7.2,9.5,0.39,2,26,59,122,8873,98,0,56,36,7.1,9.3,0.38,2
2018/2/25 4:00,7.1,9.3,0.38,2,26,59,122,8873,98,0,56,36,7.2,9.2,0.4,1.9
2018/2/25 8:00,7.2,9.2,0.4,1.9,26,59,122,8873,98,0,56,36,7.1,9.4,0.39,2
2018/2/25 12:00,7.1,9.4,0.39,2,26,59,122,8873,98,0,56,36,7.2,9.3,0.4,2.1
2018/2/25 16:00,7.2,9.3,0.4,2.1,26,59,122,8873,98,0,56,36,7.1,9.3,0.39,2
2018/2/25 20:00,7.1,9.3,0.39,2,26,59,122,8873,98,0,56,36,7,9.4,0.38,2
2018/2/26 0:00,7,9.4,0.38,2,26,70,1,8902,87,53,35,39,7,9.4,0.36,1.9
2018/2/26 4:00,7,9.4,0.36,1.9,26,70,1,8902,87,53,35,39,7,9.3,0.36,1.9
2018/2/26 8:00,7,9.3,0.36,1.9,26,70,1,8902,87,53,35,39,7,9.1,0.36,2
